Gene stable ID	Gene type
FBgn0042127	protein_coding
FBgn0037101	protein_coding
FBgn0035861	protein_coding
FBgn0031251	protein_coding
FBgn0032851	protein_coding
FBgn0030889	protein_coding
FBgn0267991	ncRNA
FBgn0262616	pseudogene
FBgn0267312	ncRNA
FBgn0031335	protein_coding
FBgn0036389	protein_coding
FBgn0023518	protein_coding
FBgn0039225	protein_coding
FBgn0034259	protein_coding
FBgn0284227	protein_coding
FBgn0050067	protein_coding
FBgn0267069	ncRNA
FBgn0032612	protein_coding
FBgn0267242	ncRNA
FBgn0267086	ncRNA
FBgn0036832	protein_coding
FBgn0034624	protein_coding
FBgn0264562	protein_coding
FBgn0027868	protein_coding
FBgn0010830	protein_coding
FBgn0035398	protein_coding
FBgn0265868	ncRNA
FBgn0036305	protein_coding
FBgn0015008	protein_coding
FBgn0034502	protein_coding
FBgn0053631	protein_coding
FBgn0035428	protein_coding
FBgn0002719	protein_coding
FBgn0264889	ncRNA
FBgn0030933	protein_coding
FBgn0085377	protein_coding
FBgn0264711	protein_coding
FBgn0002856	protein_coding
FBgn0036249	protein_coding
FBgn0014028	protein_coding
FBgn0002932	protein_coding
FBgn0037039	protein_coding
FBgn0011217	protein_coding
FBgn0063924	pseudogene
FBgn0038261	protein_coding
FBgn0030167	protein_coding
FBgn0038353	protein_coding
FBgn0023537	protein_coding
FBgn0004427	protein_coding
FBgn0034727	protein_coding
FBgn0052740	tRNA
FBgn0085312	protein_coding
FBgn0053995	protein_coding
FBgn0037301	protein_coding
FBgn0031288	protein_coding
FBgn0031357	protein_coding
FBgn0032187	protein_coding
FBgn0265449	ncRNA
FBgn0051166	tRNA
FBgn0265734	ncRNA
FBgn0038056	protein_coding
FBgn0050199	tRNA
FBgn0030529	protein_coding
FBgn0036239	protein_coding
FBgn0050094	protein_coding
FBgn0051423	protein_coding
FBgn0264345	ncRNA
FBgn0267862	pseudogene
FBgn0033716	protein_coding
FBgn0263839	ncRNA
FBgn0004655	protein_coding
FBgn0030247	protein_coding
FBgn0085240	protein_coding
FBgn0053852	protein_coding
FBgn0265964	ncRNA
FBgn0031747	protein_coding
FBgn0262848	pseudogene
FBgn0008636	protein_coding
FBgn0086904	protein_coding
FBgn0035035	protein_coding
FBgn0003861	protein_coding
FBgn0000120	protein_coding
FBgn0262811	protein_coding
FBgn0034975	protein_coding
FBgn0000356	protein_coding
FBgn0065032	protein_coding
FBgn0023094	protein_coding
FBgn0052820	protein_coding
FBgn0262357	protein_coding
FBgn0039480	protein_coding
FBgn0029990	protein_coding
FBgn0030543	protein_coding
FBgn0038665	protein_coding
FBgn0025624	protein_coding
FBgn0028979	protein_coding
FBgn0266304	ncRNA
FBgn0042693	protein_coding
FBgn0262568	protein_coding
FBgn0267707	ncRNA
FBgn0032031	protein_coding
FBgn0026721	protein_coding
FBgn0038921	protein_coding
FBgn0033859	protein_coding
FBgn0038107	protein_coding
FBgn0013303	protein_coding
FBgn0033720	protein_coding
FBgn0067312	protein_coding
FBgn0011361	protein_coding
FBgn0266352	ncRNA
FBgn0260798	protein_coding
FBgn0260632	protein_coding
FBgn0035046	protein_coding
FBgn0039868	protein_coding
FBgn0262251	pre_miRNA
FBgn0085243	protein_coding
FBgn0036286	protein_coding
FBgn0029646	protein_coding
FBgn0039925	protein_coding
FBgn0003654	protein_coding
FBgn0037364	protein_coding
FBgn0265154	pseudogene
FBgn0031534	protein_coding
FBgn0004143	protein_coding
FBgn0038268	protein_coding
FBgn0035286	protein_coding
FBgn0034070	protein_coding
FBgn0028552	protein_coding
FBgn0263235	protein_coding
FBgn0263343	ncRNA
FBgn0029912	protein_coding
FBgn0265861	ncRNA
FBgn0038366	protein_coding
FBgn0036139	protein_coding
FBgn0033353	protein_coding
FBgn0035140	protein_coding
FBgn0032600	protein_coding
FBgn0039189	protein_coding
FBgn0033221	protein_coding
FBgn0032913	protein_coding
FBgn0031545	protein_coding
FBgn0033055	protein_coding
FBgn0030410	protein_coding
FBgn0037819	protein_coding
FBgn0265309	ncRNA
FBgn0259991	protein_coding
FBgn0265526	ncRNA
FBgn0036887	protein_coding
FBgn0029851	protein_coding
FBgn0035280	protein_coding
FBgn0053834	protein_coding
FBgn0265298	protein_coding
FBgn0028857	protein_coding
FBgn0264702	ncRNA
FBgn0011932	tRNA
FBgn0034898	protein_coding
FBgn0266156	ncRNA
FBgn0016650	protein_coding
FBgn0032262	protein_coding
FBgn0043457	protein_coding
FBgn0039296	protein_coding
FBgn0005638	protein_coding
FBgn0031710	protein_coding
FBgn0030731	protein_coding
FBgn0262408	pre_miRNA
FBgn0266376	ncRNA
FBgn0031275	protein_coding
FBgn0263480	snoRNA
FBgn0053177	protein_coding
FBgn0085477	protein_coding
FBgn0267598	ncRNA
FBgn0043070	protein_coding
FBgn0031089	protein_coding
FBgn0085357	protein_coding
FBgn0043576	protein_coding
FBgn0037831	protein_coding
FBgn0034104	protein_coding
FBgn0037707	protein_coding
FBgn0085225	protein_coding
FBgn0032700	protein_coding
FBgn0263619	ncRNA
FBgn0265380	ncRNA
FBgn0036138	protein_coding
FBgn0263256	protein_coding
FBgn0051451	ncRNA
FBgn0029608	protein_coding
FBgn0032280	protein_coding
FBgn0284222	protein_coding
FBgn0016919	protein_coding
FBgn0259244	protein_coding
FBgn0030530	protein_coding
FBgn0037918	protein_coding
FBgn0036082	protein_coding
FBgn0030661	protein_coding
FBgn0037997	protein_coding
FBgn0038676	protein_coding
FBgn0031723	protein_coding
FBgn0086370	protein_coding
FBgn0036695	protein_coding
FBgn0053444	rRNA
FBgn0035159	protein_coding
FBgn0025642	protein_coding
FBgn0041160	protein_coding
FBgn0265070	ncRNA
FBgn0260718	pseudogene
FBgn0035272	protein_coding
FBgn0050268	protein_coding
FBgn0031465	protein_coding
FBgn0039252	protein_coding
FBgn0037570	protein_coding
FBgn0038213	protein_coding
FBgn0027885	protein_coding
FBgn0038348	protein_coding
FBgn0032668	protein_coding
FBgn0052104	protein_coding
FBgn0267319	ncRNA
FBgn0050375	protein_coding
FBgn0085296	protein_coding
FBgn0034965	protein_coding
FBgn0031547	protein_coding
FBgn0262369	pre_miRNA
FBgn0267190	ncRNA
FBgn0031478	protein_coding
FBgn0028671	protein_coding
FBgn0261402	protein_coding
FBgn0035371	protein_coding
FBgn0261068	protein_coding
FBgn0031818	protein_coding
FBgn0035344	protein_coding
FBgn0035957	protein_coding
FBgn0032292	protein_coding
FBgn0013548	protein_coding
FBgn0034639	protein_coding
FBgn0052324	tRNA
FBgn0031170	protein_coding
FBgn0000061	protein_coding
FBgn0028743	protein_coding
FBgn0053094	protein_coding
FBgn0034970	protein_coding
FBgn0263247	protein_coding
FBgn0030272	protein_coding
FBgn0038943	protein_coding
FBgn0262106	ncRNA
FBgn0034996	protein_coding
FBgn0029935	protein_coding
FBgn0031196	protein_coding
FBgn0035458	protein_coding
FBgn0030237	protein_coding
FBgn0267637	ncRNA
FBgn0002566	protein_coding
FBgn0005642	protein_coding
FBgn0264598	protein_coding
FBgn0266199	ncRNA
FBgn0010416	protein_coding
FBgn0004593	protein_coding
FBgn0028871	protein_coding
FBgn0034704	protein_coding
FBgn0052195	protein_coding
FBgn0037141	protein_coding
FBgn0265627	protein_coding
FBgn0053895	protein_coding
FBgn0053381	rRNA
FBgn0038977	protein_coding
FBgn0263248	protein_coding
FBgn0042125	protein_coding
FBgn0000036	protein_coding
FBgn0037935	protein_coding
FBgn0034399	protein_coding
FBgn0041183	protein_coding
FBgn0036834	protein_coding
FBgn0038214	protein_coding
FBgn0015803	protein_coding
FBgn0037672	protein_coding
FBgn0037963	protein_coding
FBgn0035388	protein_coding
FBgn0035617	protein_coding
FBgn0031971	protein_coding
FBgn0267722	ncRNA
FBgn0036876	protein_coding
FBgn0011937	tRNA
FBgn0030603	protein_coding
FBgn0036366	protein_coding
FBgn0264394	ncRNA
FBgn0034081	protein_coding
FBgn0030895	protein_coding
FBgn0262363	protein_coding
FBgn0262362	protein_coding
FBgn0051729	protein_coding
FBgn0039601	protein_coding
FBgn0262213	pre_miRNA
FBgn0085784	pseudogene
FBgn0040503	protein_coding
FBgn0031607	protein_coding
FBgn0262524	protein_coding
FBgn0260753	protein_coding
FBgn0261458	protein_coding
FBgn0085521	protein_coding
FBgn0033549	protein_coding
FBgn0261700	ncRNA
FBgn0033246	protein_coding
FBgn0023177	protein_coding
FBgn0036853	protein_coding
FBgn0261992	protein_coding
FBgn0032135	protein_coding
FBgn0033117	protein_coding
FBgn0030829	protein_coding
FBgn0028868	protein_coding
FBgn0264470	ncRNA
FBgn0285950	protein_coding
FBgn0031758	protein_coding
FBgn0000357	protein_coding
FBgn0037955	protein_coding
FBgn0053382	rRNA
FBgn0085473	protein_coding
FBgn0267647	ncRNA
FBgn0052255	protein_coding
FBgn0036177	protein_coding
FBgn0050486	protein_coding
FBgn0023216	protein_coding
FBgn0035936	protein_coding
FBgn0037973	protein_coding
FBgn0040020	protein_coding
FBgn0038716	protein_coding
FBgn0040777	protein_coding
FBgn0035449	protein_coding
FBgn0054056	protein_coding
FBgn0022770	protein_coding
FBgn0029770	protein_coding
FBgn0046880	protein_coding
FBgn0038755	protein_coding
FBgn0050506	tRNA
FBgn0030369	protein_coding
FBgn0053500	protein_coding
FBgn0051515	protein_coding
FBgn0050290	protein_coding
FBgn0005612	protein_coding
FBgn0063923	protein_coding
FBgn0263624	ncRNA
FBgn0263328	ncRNA
FBgn0001149	protein_coding
FBgn0266666	protein_coding
FBgn0028542	protein_coding
FBgn0032216	protein_coding
FBgn0263405	ncRNA
FBgn0053286	protein_coding
FBgn0266413	ncRNA
FBgn0032378	protein_coding
FBgn0086047	snoRNA
FBgn0010342	protein_coding
FBgn0266162	ncRNA
FBgn0039599	protein_coding
FBgn0047338	protein_coding
FBgn0033601	protein_coding
FBgn0034573	protein_coding
FBgn0266315	ncRNA
FBgn0033308	protein_coding
FBgn0262425	pre_miRNA
FBgn0011985	tRNA
FBgn0034722	protein_coding
FBgn0039840	protein_coding
FBgn0004053	protein_coding
FBgn0262216	pre_miRNA
FBgn0032911	protein_coding
FBgn0267740	ncRNA
FBgn0015286	protein_coding
FBgn0045485	protein_coding
FBgn0266305	ncRNA
FBgn0036839	protein_coding
FBgn0030904	protein_coding
FBgn0039381	protein_coding
FBgn0031305	protein_coding
FBgn0031974	protein_coding
FBgn0028909	tRNA
FBgn0260722	ncRNA
FBgn0035437	protein_coding
FBgn0087013	protein_coding
FBgn0039629	protein_coding
FBgn0036984	protein_coding
FBgn0039671	protein_coding
FBgn0034826	protein_coding
FBgn0036988	protein_coding
FBgn0003721	protein_coding
FBgn0030753	protein_coding
FBgn0038927	protein_coding
FBgn0038691	protein_coding
FBgn0039450	protein_coding
FBgn0033654	protein_coding
FBgn0038763	protein_coding
FBgn0003002	protein_coding
FBgn0032698	protein_coding
FBgn0028398	protein_coding
FBgn0031640	protein_coding
FBgn0052024	protein_coding
FBgn0259236	protein_coding
FBgn0035265	protein_coding
FBgn0264564	ncRNA
FBgn0036219	protein_coding
FBgn0016034	protein_coding
FBgn0001105	protein_coding
FBgn0037014	protein_coding
FBgn0267366	protein_coding
FBgn0020277	protein_coding
FBgn0037525	protein_coding
FBgn0038451	protein_coding
FBgn0262117	protein_coding
FBgn0034200	protein_coding
FBgn0030927	protein_coding
FBgn0262716	protein_coding
FBgn0033210	protein_coding
FBgn0264501	ncRNA
FBgn0259098	protein_coding
FBgn0085339	protein_coding
FBgn0036292	protein_coding
FBgn0037122	protein_coding
FBgn0016080	protein_coding
FBgn0082989	snoRNA
FBgn0035623	protein_coding
FBgn0035789	protein_coding
FBgn0002937	protein_coding
FBgn0036824	protein_coding
FBgn0041164	protein_coding
FBgn0052225	protein_coding
FBgn0260475	protein_coding
FBgn0045502	protein_coding
FBgn0027503	protein_coding
FBgn0267887	pseudogene
FBgn0262856	protein_coding
FBgn0025355	protein_coding
FBgn0038271	protein_coding
FBgn0026309	protein_coding
FBgn0038426	protein_coding
FBgn0031031	protein_coding
FBgn0036778	protein_coding
FBgn0020306	protein_coding
FBgn0010591	protein_coding
FBgn0034368	protein_coding
FBgn0259200	protein_coding
FBgn0283500	protein_coding
FBgn0004045	protein_coding
FBgn0037424	protein_coding
FBgn0011769	protein_coding
FBgn0265934	ncRNA
FBgn0014141	protein_coding
FBgn0052639	protein_coding
FBgn0032517	protein_coding
FBgn0037989	protein_coding
FBgn0264870	ncRNA
FBgn0263456	protein_coding
FBgn0031986	protein_coding
FBgn0034457	protein_coding
FBgn0264379	ncRNA
FBgn0275432	ncRNA
FBgn0030932	protein_coding
FBgn0266995	ncRNA
FBgn0267868	ncRNA
FBgn0030027	protein_coding
FBgn0265086	ncRNA
FBgn0033313	protein_coding
FBgn0028982	protein_coding
FBgn0082994	snoRNA
FBgn0031888	protein_coding
FBgn0053420	rRNA
FBgn0267753	ncRNA
FBgn0267378	protein_coding
FBgn0082582	protein_coding
FBgn0035998	protein_coding
FBgn0030581	protein_coding
FBgn0266030	ncRNA
FBgn0038343	protein_coding
FBgn0031470	protein_coding
FBgn0051262	protein_coding
FBgn0267817	ncRNA
FBgn0053202	protein_coding
FBgn0040070	protein_coding
FBgn0035213	protein_coding
FBgn0036734	protein_coding
FBgn0024183	protein_coding
FBgn0039488	protein_coding
FBgn0004878	protein_coding
FBgn0267579	ncRNA
FBgn0266790	ncRNA
FBgn0262444	pre_miRNA
FBgn0000279	protein_coding
FBgn0039696	protein_coding
FBgn0036449	protein_coding
FBgn0266859	ncRNA
FBgn0034052	protein_coding
FBgn0030595	protein_coding
FBgn0034083	protein_coding
FBgn0000411	protein_coding
FBgn0083001	snoRNA
FBgn0267996	ncRNA
FBgn0032505	protein_coding
FBgn0033760	protein_coding
FBgn0266263	ncRNA
FBgn0038436	protein_coding
FBgn0003660	protein_coding
FBgn0027280	protein_coding
FBgn0032683	protein_coding
FBgn0285896	protein_coding
FBgn0036165	protein_coding
FBgn0032869	protein_coding
FBgn0259185	protein_coding
FBgn0267658	ncRNA
FBgn0032518	protein_coding
FBgn0031279	protein_coding
FBgn0028691	protein_coding
FBgn0265902	ncRNA
FBgn0261625	protein_coding
FBgn0266694	ncRNA
FBgn0004575	protein_coding
FBgn0036665	protein_coding
FBgn0027903	protein_coding
FBgn0033893	protein_coding
FBgn0004168	protein_coding
FBgn0038076	protein_coding
FBgn0050095	protein_coding
FBgn0039453	protein_coding
FBgn0039344	protein_coding
FBgn0003308	protein_coding
FBgn0034172	protein_coding
FBgn0040588	protein_coding
FBgn0003450	protein_coding
FBgn0086367	protein_coding
FBgn0266873	ncRNA
FBgn0264992	ncRNA
FBgn0041231	protein_coding
FBgn0030589	protein_coding
FBgn0035423	protein_coding
FBgn0025109	protein_coding
FBgn0264476	ncRNA
FBgn0267739	ncRNA
FBgn0263468	snoRNA
FBgn0267053	pseudogene
FBgn0284233	protein_coding
FBgn0038826	protein_coding
FBgn0027841	protein_coding
FBgn0261596	protein_coding
FBgn0003090	protein_coding
FBgn0020653	protein_coding
FBgn0044046	protein_coding
FBgn0028919	protein_coding
FBgn0030223	protein_coding
FBgn0003463	protein_coding
FBgn0037698	protein_coding
FBgn0036749	protein_coding
FBgn0023076	protein_coding
FBgn0003449	protein_coding
FBgn0265142	pseudogene
FBgn0034464	protein_coding
FBgn0051382	tRNA
FBgn0266946	ncRNA
FBgn0083969	protein_coding
FBgn0038509	protein_coding
FBgn0033792	protein_coding
FBgn0041582	protein_coding
FBgn0263569	pre_miRNA
FBgn0085422	protein_coding
FBgn0053406	rRNA
FBgn0033915	protein_coding
FBgn0039373	protein_coding
FBgn0038930	protein_coding
FBgn0265752	ncRNA
FBgn0010333	protein_coding
FBgn0001981	protein_coding
FBgn0032810	protein_coding
FBgn0063492	protein_coding
FBgn0027786	protein_coding
FBgn0034989	protein_coding
FBgn0261817	protein_coding
FBgn0039257	protein_coding
FBgn0262380	pre_miRNA
FBgn0053443	rRNA
FBgn0262854	protein_coding
FBgn0035546	protein_coding
FBgn0034086	protein_coding
FBgn0039056	protein_coding
FBgn0026389	protein_coding
FBgn0085500	pseudogene
FBgn0037827	protein_coding
FBgn0265308	ncRNA
FBgn0264698	ncRNA
FBgn0038547	protein_coding
FBgn0038208	protein_coding
FBgn0052263	protein_coding
FBgn0266570	protein_coding
FBgn0031617	protein_coding
FBgn0265487	protein_coding
FBgn0031501	protein_coding
FBgn0285879	protein_coding
FBgn0264855	protein_coding
FBgn0083965	protein_coding
FBgn0001186	protein_coding
FBgn0267191	ncRNA
FBgn0031062	protein_coding
FBgn0039260	protein_coding
FBgn0004228	protein_coding
FBgn0037236	protein_coding
FBgn0036820	protein_coding
FBgn0263118	protein_coding
FBgn0025625	protein_coding
FBgn0086048	snoRNA
FBgn0267591	ncRNA
FBgn0038001	protein_coding
FBgn0001215	protein_coding
FBgn0264513	ncRNA
FBgn0037520	protein_coding
FBgn0267747	ncRNA
FBgn0036345	protein_coding
FBgn0039777	protein_coding
FBgn0040291	protein_coding
FBgn0027617	protein_coding
FBgn0263778	ncRNA
FBgn0043865	protein_coding
FBgn0029958	protein_coding
FBgn0034129	protein_coding
FBgn0261858	protein_coding
FBgn0053310	protein_coding
FBgn0265947	ncRNA
FBgn0265943	ncRNA
FBgn0265191	protein_coding
FBgn0265421	ncRNA
FBgn0030960	protein_coding
FBgn0002440	protein_coding
FBgn0053861	protein_coding
FBgn0037809	protein_coding
FBgn0263557	pre_miRNA
FBgn0030280	protein_coding
FBgn0038051	protein_coding
FBgn0267551	ncRNA
FBgn0000927	protein_coding
FBgn0262339	pre_miRNA
FBgn0038404	protein_coding
FBgn0035877	protein_coding
FBgn0031711	protein_coding
FBgn0284229	protein_coding
FBgn0032906	protein_coding
FBgn0005666	protein_coding
FBgn0264371	ncRNA
FBgn0023531	protein_coding
FBgn0065073	snoRNA
FBgn0030170	protein_coding
FBgn0052645	protein_coding
FBgn0035370	protein_coding
FBgn0041252	protein_coding
FBgn0037164	protein_coding
FBgn0031668	protein_coding
FBgn0052751	protein_coding
FBgn0266430	protein_coding
FBgn0000499	protein_coding
FBgn0259146	protein_coding
FBgn0041229	protein_coding
FBgn0261788	protein_coding
FBgn0037665	protein_coding
FBgn0267864	pseudogene
FBgn0011896	tRNA
FBgn0032214	protein_coding
FBgn0022959	protein_coding
FBgn0261054	protein_coding
FBgn0028540	protein_coding
FBgn0031302	protein_coding
FBgn0265623	protein_coding
FBgn0263094	protein_coding
FBgn0052119	protein_coding
FBgn0034661	protein_coding
FBgn0031127	protein_coding
FBgn0051370	protein_coding
FBgn0034567	protein_coding
FBgn0266235	ncRNA
FBgn0038100	protein_coding
FBgn0053701	pseudogene
FBgn0033423	protein_coding
FBgn0029879	protein_coding
FBgn0003034	protein_coding
FBgn0034263	protein_coding
FBgn0030234	protein_coding
FBgn0264508	ncRNA
FBgn0024289	protein_coding
FBgn0038888	protein_coding
FBgn0267153	ncRNA
FBgn0010198	protein_coding
FBgn0038717	protein_coding
FBgn0039467	protein_coding
FBgn0037619	protein_coding
FBgn0086071	snoRNA
FBgn0267655	ncRNA
FBgn0023513	protein_coding
FBgn0039069	protein_coding
FBgn0259951	protein_coding
FBgn0053668	protein_coding
FBgn0031457	protein_coding
FBgn0261997	protein_coding
FBgn0267439	ncRNA
FBgn0267262	ncRNA
FBgn0038332	protein_coding
FBgn0267303	ncRNA
FBgn0050211	tRNA
FBgn0082976	snoRNA
FBgn0032337	protein_coding
FBgn0040344	protein_coding
FBgn0262961	protein_coding
FBgn0262601	protein_coding
FBgn0035553	protein_coding
FBgn0259183	protein_coding
FBgn0266247	ncRNA
FBgn0036044	protein_coding
FBgn0032105	protein_coding
FBgn0024887	protein_coding
FBgn0002629	protein_coding
FBgn0069354	protein_coding
FBgn0039369	protein_coding
FBgn0031064	protein_coding
FBgn0024987	protein_coding
FBgn0033951	protein_coding
FBgn0050020	protein_coding
FBgn0275434	ncRNA
FBgn0266051	ncRNA
FBgn0039505	protein_coding
FBgn0033137	protein_coding
FBgn0031842	protein_coding
FBgn0005683	protein_coding
FBgn0028950	protein_coding
FBgn0020887	protein_coding
FBgn0285992	ncRNA
FBgn0037197	protein_coding
FBgn0037689	protein_coding
FBgn0086600	snoRNA
FBgn0039197	protein_coding
FBgn0086913	protein_coding
FBgn0036935	protein_coding
FBgn0267002	protein_coding
FBgn0051588	tRNA
FBgn0036588	protein_coding
FBgn0031373	protein_coding
FBgn0035916	protein_coding
FBgn0011774	protein_coding
FBgn0034643	protein_coding
FBgn0023407	protein_coding
FBgn0031239	protein_coding
FBgn0034838	protein_coding
FBgn0051050	protein_coding
FBgn0040212	protein_coding
FBgn0033703	protein_coding
FBgn0010770	protein_coding
FBgn0004618	protein_coding
FBgn0051184	protein_coding
FBgn0086372	protein_coding
FBgn0030286	protein_coding
FBgn0260243	protein_coding
FBgn0040252	protein_coding
FBgn0085414	protein_coding
FBgn0261789	protein_coding
FBgn0035300	protein_coding
FBgn0032079	protein_coding
FBgn0260400	protein_coding
FBgn0014949	protein_coding
FBgn0028648	protein_coding
FBgn0265888	ncRNA
FBgn0266404	ncRNA
FBgn0037566	protein_coding
FBgn0030316	protein_coding
FBgn0052440	protein_coding
FBgn0052246	protein_coding
FBgn0032973	protein_coding
FBgn0259985	protein_coding
FBgn0038476	protein_coding
FBgn0035699	protein_coding
FBgn0262879	ncRNA
FBgn0260859	protein_coding
FBgn0002930	protein_coding
FBgn0265994	ncRNA
FBgn0039101	protein_coding
FBgn0259949	protein_coding
FBgn0051759	protein_coding
FBgn0001142	protein_coding
FBgn0053356	pseudogene
FBgn0002787	protein_coding
